PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
6037;Colegio Padre Piquer;;;;  Metro : Ventilla   Bus : 42 , 67 , 124 , 134 , 135 , 147 , 173 , 176 , 178 ;"  Enseñanzas : 
 
 Educación Secundaria Obligatoria 
 Bachillerato (Ciencias - Humanidades y Ciencias Sociales) 
  Formación Profesional Básica 
 
 ADMINISTRACIÓN Y GESTIÓN: Servicios Administrativos 
 ELECTRICIDAD Y ELECTRÓNICA: Electricidad y Electrónica 
 
 
  Formación Profesional de grado medio 
 
 Atención a personas en situación de Dependencia 
 INFORMATICA Y COMUNICACIONES: Sistemas Microinformáticos y Redes 
 ADMINISTRACIÓN Y GESTIÓN: Gestión Administrativa 
 ELECTRICIDAD Y ELECTRÓNICA: Instalaciones de Telecomunicaciones 
 
 
  Formación Profesional de grado superior 
 
 ELECTRICIDAD Y ELECTRÓNICA: Mantenimiento Electrónico 
 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD: Integración Social 
 INFORMÁTICA Y COMUNICACIONES: Administración de Sistemas Informáticos en Red 
 ADMINISTRACIÓN Y GESTIÓN: Administración y Finanzas 
 
 
 Curso preparatorio prueba de acceso Grado Medio 
 Curso preparatorio prueba de acceso Grado Superior 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f674ae10c471c010VgnVCM1000000b205a0aRCRD;CAÑAVERAL;CALLE;V;96;;;;;MADRID;MADRID;28029;ALMENARA;TETUAN;441485;4480538;40.47158306;-3.691577788;913 153 947;913 231 744;;CentrosFormacionProfesionalPrivadosConcertados; 
5420;Colegio Paraíso Sagrados Corazones;;;Comedor;METRO: Cuzco BUS: 5 , 11 , 27 , 40 , 147 , 149 , 150 , 250; ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8858a3f5ca71c010VgnVCM1000000b205a0aRCRD;PADRE DAMIAN;CALLE;NUM;34;;;;;MADRID;MADRID;28036;HISPANOAMERICA;CHAMARTIN;441984;4478944;40.45725869;-3.685545659;913 441 693;913 440 892;;ColegiosPrivadosConcertados; 
102994;Colegio Parque Conde de Orgaz;;;Comedor - Transporte - Horario ampliado;BUS: 21 , 70 , 114 , 115 ;  Enseñanzas    Segundo ciclo de Educación Infantil  Educación Primaria  Educación Secundaria Obligatoria  Bachillerato:  Ciencias y Tecnología  Humanidades y Ciencias Sociales  Ciencias       ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de018899fc81c010VgnVCM1000000b205a0aRCRD;GREGORIO BENITEZ;CALLE;NUM;25;;;;;MADRID;MADRID;28043;PIOVERA;HORTALEZA;445389;4478137;40.45022;-3.645319582;913 001 344;913 884 066;;ColegiosPrivadosConcertados; 
104141;Colegio Patrocinio de María;;;Comedor - Transporte - Compensación Educativa;BUS: 11 , 70 , 122 , 322; ENSEÑANZA: Educación infantil - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81218899fc81c010VgnVCM1000000b205a0aRCRD;UMBRIA;CALLE;NUM;31;;;;TAMBIEN C/ JULIAN HERNANDEZ, 14;MADRID;MADRID;28043;PIOVERA;HORTALEZA;445172;4478638;40.45471895;-3.647921836;913 882 961 / 913 001 605;;;ColegiosPrivadosConcertados; 
5730;Colegio Patrocinio de San José;;;Comedor;METRO: Nuevos Ministerios BUS: 5 , 43 , 149; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias  y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c94ae10c471c010VgnVCM1000000b205a0aRCRD;GENERAL MOSCARDO;CALLE;NUM;24;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;0;0;;;915 359 840;915 359 841;;ColegiosPrivadosConcertados; 
104243;Colegio Pedagogía Waldorf de Aravaca;;;;BUS: 160 , 161; ENSEÑANZA: Educación infantil  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96958899fc81c010VgnVCM1000000b205a0aRCRD;ZENIT;CALLE;NUM;10;;;;;MADRID;MADRID;28023;ARAVACA;MONCLOA_ARAVACA;433120;4479686;40.46327554;-3.790158342;91 307 12 10;;;EscuelasInfantilesPrivadasGuarderias; 
5075;Colegio Público Agustina Díez;;; Comedor - Horario ampliado ; METRO: Alto del Arenal BUS: 54 , 58 , 103 , 143 ; ENSEÑANZA: Educación infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd68a3f5ca71c010VgnVCM1000000b205a0aRCRD;VESUBIO;CALLE;NUM;5;;;;;MADRID;MADRID;28038;PORTAZGO;PUENTE_DE_VALLECAS;445176;4471253;40.38819094;-3.647236725;917 770 073;917 770 073;;ColegiosPublicos; 
5078;Colegio Público Alfonso X El Sabio;;; Comedor - Transporte -  Horario ampliado - Planes de mejora. ; METRO: San Cipriano BUS: 4, 71, 100, 106, E-3 ; ENSEÑANZA: Educación Infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cda8a3f5ca71c010VgnVCM1000000b205a0aRCRD;FUENTE DE SAN PEDRO;CALLE;V;6;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;448883;4472893;40.40320138;-3.603694878;913 719 661;917 765 962;;ColegiosPublicos; 
5081;Colegio Público Amador de los Ríos;;;Comedor - Planes de mejora; METRO: Manuel Becerra   BUS: 12 , 2 , 56 , 71 , 143, 156, C2 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bde8a3f5ca71c010VgnVCM1000000b205a0aRCRD;MARQUES DE ZAFRA;PASEO;V;16;;;;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443568;4475493;40.42627963;-3.666557826;917 252 610;917 261 891;;ColegiosPublicos; 
5092;Colegio Público Aravaca;;; Integración (General) - Comedor ; BUS: 160, 161 ;" ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza Biling&uuml;e - ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d69a3f5ca71c010VgnVCM1000000b205a0aRCRD;ESTUDIO;CALLE;V;6;;;;;MADRID;MADRID;28023;ARAVACA;MONCLOA_ARAVACA;433495;4479383;40.4605762;-3.785703746;913 078 119 - 913 071 832;913 071 832;;ColegiosPublicos; 
5096;Colegio Público Asunción Rincón;;;Comedor - Horario ampliado - Planes de mejora; METRO: Islas Filipinas   BUS: 2 , 12 , 202 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28d9a3f5ca71c010VgnVCM1000000b205a0aRCRD;FILIPINAS;AVENIDA;V;5;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439813;4477036;40.43991596;-3.710967726;915 542 118;915 345 120;;ColegiosPublicos; 
5431144;Colegio Público Ausias March;;; Horario ampliado - Comedor ; Bus: 85 ; ENSEÑANZA: Educación infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67c74431fcf04210VgnVCM1000000b205a0aRCRD;ESTEFANITA;CALLE;V;11;;;;;MADRID;MADRID;28021;BUTARQUE;VILLAVERDE;442804;4466409;40.34439346;-3.674746714;917 980 756;;;ColegiosPublicos; 
5103;Colegio Público Breogán;;;Comedor - Horario ampliado - Planes de mejora;METRO: Barrio del Pilar BUS: 42 , 147; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=085aa3f5ca71c010VgnVCM1000000b205a0aRCRD;GINZO DE LIMIA;CALLE;V;2;;;;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL_EL_PARDO;440569;4480970;40.47540952;-3.702423295;917 304 040;917 396 184;;ColegiosPublicos; 
5104;Colegio Público Calderón de la Barca;;;Comedor - Horario ampliado - Planes de mejora;BUS: 105 , 115 METRO: Barajas;" ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza biling&uuml;e -  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5d6aa3f5ca71c010VgnVCM1000000b205a0aRCRD;CALDERON;CALLE;V;2;;;;;MADRID;MADRID;28042;TIMON;BARAJAS;450602;4480375;40.47070811;-3.584020927;917 472 465;917 473 130;;ColegiosPublicos; 
5116;Colegio Público Ciudad de Badajoz;;;Comedor - Planes de mejora;  BUS:  17  Metro:  Aviación Española  Cercanías:  Las Águilas ; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d71ba3f5ca71c010VgnVCM1000000b205a0aRCRD;FRAY JOSE CERDEIRIÑA;CALLE;V;51;;;;;MADRID;MADRID;28024;LAS AGUILAS;LATINA;433997;4470876;40.38398261;-3.778898898;917 065 611;917 107 103;;ColegiosPublicos; 
6149062;Colegio Público Cortes de Cádiz;;;; BUS: 172, 173 ;" ENSEÑANZAS: Segundo ciclo de Educación Infantil - Primaria -  Enseñanza Biling&uuml;e - ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34cee4f2de891310VgnVCM2000000c205a0aRCRD;NICETO ALCALA ZAMORA;AVENIDA;V;48;;;;;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;444522;4483551;40.49893433;-3.656017908;911 727 223;911 720 746;;ColegiosPublicos; 
5149;Colegio Público Escuelas Aguirre;;; Comedor - Horario ampliado - Integración (preferentemente auditivos) ; BUS: 20 , 26 , 63 , 69 , 152 ;" ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&uuml;e  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e18da3f5ca71c010VgnVCM1000000b205a0aRCRD;PIO BAROJA;CALLE;V;4;;;;;MADRID;MADRID;28009;NIÑO JESUS;RETIRO;442897;4474196;40.4145497;-3.67435086;915 741 864;915 044 683;;ColegiosPublicos; 
5150;Colegio Público Escuelas Bosque;;;Comedor - Transporte - Integración (preferentemente motóricos) - Horario ampliado - Planes de mejora;METRO: Francos Rodríguez BUS: 44 , 64 , 126 , 127 , 128 , 132;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ";1;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=379da3f5ca71c010VgnVCM1000000b205a0aRCRD;SANTO ANGEL DE LA GUARDA;AVENIDA;V;4;;;;;MADRID;MADRID;28039;VALDEZARZA;MONCLOA_ARAVACA;439697;4479154;40.45898734;-3.712536882;91 450 50 60- 91 459 05 57;91 459 05 57;;ColegiosPublicos; 
5245;Colegio Público Esperanza;;; Comedor - Horario ampliado - Planes de mejora ; METRO: Esperanza BUS: 73 , 120 , 122 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cada3f5ca71c010VgnVCM1000000b205a0aRCRD;ANDORRA;CALLE;V;12;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;445359;4479383;40.46144263;-3.645780808;913 003 012;913 003 012;;ColegiosPublicos; 
5172;Colegio Público Gloria Fuertes;;;Comedor -  Horario ampliado - Planes de mejora;BUS: 78 , 81 , 116 RENFE: Orcasitas; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c6fa3f5ca71c010VgnVCM1000000b205a0aRCRD;CENSO;CALLE;NUM;3;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;440245;4469195;40.36931163;-3.705136837;913 414 448 - 913 412 180;913 410 018;;ColegiosPublicos; 
5176;Colegio Público Guindalera;;; Comedor. Planes de mejora. ;" METRO: Parque Avenidas 
 BUS: 43 , 48 , 74 , 53 "; ENSEÑANZA: Educación Infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0cafa3f5ca71c010VgnVCM1000000b205a0aRCRD;BOSTON;CALLE;V;3;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443538;4476715;40.437286;-3.667020229;"917 252 437 - 913 559 839                  
";917 255 776;;ColegiosPublicos; 
5182;Colegio Público Honduras;;; Comedor - Transporte -  Horario ampliado - Planes de mejora ; METRO: VILLA_DE_VALLECAS  BUS: 54 , 58 , 103 , 142 ; ENSEÑANZA: Educación Infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9610a3f5ca71c010VgnVCM1000000b205a0aRCRD;FEDERICO GARCIA LORCA;PASEO;NUM;19;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA_DE_VALLECAS;447414;4470078;40.37775032;-3.620772753;913 325 719 - 913 317 441;913 325 719;;ColegiosPublicos; 
5184;Colegio Público Isaac Albéniz;;;Comedor - Horario ampliado - Planes de mejora;BUS: 29 , 52 , 70 ,107;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3140a3f5ca71c010VgnVCM1000000b205a0aRCRD;DRACENA;CALLE;NUM;29;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;443382;4479707;40.46422875;-3.669126741;913 596 972;913 596 972;;ColegiosPublicos; 
5186;Colegio Público Isabel la Católica;;;Comedor - Horario ampliado - Planes de mejora;METRO: Tribunal BUS: 3 , 21, 37;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ";1;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db60a3f5ca71c010VgnVCM1000000b205a0aRCRD;BARCELO;CALLE;V;2;;;;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440755;4475555;40.42664222;-3.699722995;915 217 840;915 229 393;;ColegiosPublicos; 
5191;Colegio Público Jaime Vera;;;Comedor - Horario ampliado - Planes de mejora; METRO: Estrecho   BUS: 3 , 43 , 64 , 66 , 124 , 128 ; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7690a3f5ca71c010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;162;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;440503;4478425;40.45247841;-3.702962808;915 723 019 - 915 723 026;915 709 453;;ColegiosPublicos; 
5193;Colegio Público Joaquín Costa;;;Horario ampliado - Comedor - Planes de mejora - Integración preferente (Trastornos generales del desarrollo);METRO: Puerta Toledo, Pirámides, Acacias  BUS: 3, 17, 18, 23, 35, 36, 41, 62, 148, C;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e -  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c0a3f5ca71c010VgnVCM1000000b205a0aRCRD;PONTONES;PASEO;NUM;8;;;;;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;439477;4473224;40.40555135;-3.714565767;913 653 632 - 913 642 825;913 653 559;;ColegiosPublicos; 
5196;Colegio Público Jorge Manrique;;;Comedor - Horario ampliado - Planes de mejora;METRO: Usera BUS: 55 , 60, 47, 147; ENSEÑANZA: Educación Infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0101a3f5ca71c010VgnVCM1000000b205a0aRCRD;PINTOR LUCAS;PLAZA;NUM;17;;;;;MADRID;MADRID;28026;MOSCARDO;USERA;439817;4471285;40.38810859;-3.710375518;915 656 300;915 691 615;;ColegiosPublicos; 
5197;Colegio Público José Bergamín;;;Comedor - Horario ampliado - Planes de mejora;METRO: Fuencarral BUS: 66 ,124 , 137; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5611a3f5ca71c010VgnVCM1000000b205a0aRCRD;BRAILLE;CALLE;NUM;19;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL_EL_PARDO;441127;4483197;40.495511;-3.696048079;917 355 560 -917 345 042;91 734 50 42;;ColegiosPublicos; 
5198;Colegio Público José Calvo Sotelo;;;Comedor - Horario ampliado;METRO: Pacífico, PUENTE_DE_VALLECAS BUS: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 , 141 , 310 ; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab21a3f5ca71c010VgnVCM1000000b205a0aRCRD;CIUDAD DE BARCELONA;AVENIDA;V;83;;;;;MADRID;MADRID;28007;ADELFAS;RETIRO;442935;4472674;40.40084131;-3.673766252;914 337 125;914 336 781;;ColegiosPublicos; 
6518289;Colegio Público José de Echegaray;;;; BUS: 142 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd26d08058cd8310VgnVCM2000000c205a0aRCRD;PUENTEDEY;CALLE;V;14;;;;;MADRID;MADRID;28051;CASCO H.VALLECAS;VILLA_DE_VALLECAS;447938;4469021;40.36826115;-3.614501949;913 323 789 y 913 313 437;913 323 789;cp.josedeechegaray.madrid@educa.madrid.org;ColegiosPublicos; 
5201;Colegio Público José Ortega y Gasset;;;Comedor - Horario ampliado - Planes de mejora - Integración preferente (Trastornos generales del desarrollo); METRO: Tetuán, Valdeacederas  BUS: 149, 66, 124 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4651a3f5ca71c010VgnVCM1000000b205a0aRCRD;ORENSE;CALLE;NUM;87;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441254;4479432;40.46160342;-3.69420003;915 720 997;915 701 341;;ColegiosPublicos; 
5203;Colegio Público Juan de la Cierva;;;Comedor -  Horario ampliado - Planes de mejora - Integración preferente (Trastornos generales del desarrollo); BUS: 22 , 59 , 79 , 85 , 123 , 130  METRO: Villaverde Bajo Cruce ; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e081a3f5ca71c010VgnVCM1000000b205a0aRCRD;VILLARROSA;CALLE;NUM;7;;;;;MADRID;MADRID;28041;LOS ROSALES;VILLAVERDE;441478;4467534;40.35443601;-3.690461924;917 965 560 - 917 230 235;917 965 560;;ColegiosPublicos; 
5204;Colegio Público Juan Gris;;;Comedor - Transporte - Horario ampliado - Planes de mejora;BUS: 58 , 142 , 54 METRO: Congosto; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3691a3f5ca71c010VgnVCM1000000b205a0aRCRD;MUELA DE SAN JUAN;CALLE;V;31;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA_DE_VALLECAS;447701;4469508;40.37263346;-3.617345138;913 327 264;913 327 263;;ColegiosPublicos; 
5211;Colegio Público Legado Crespo;;;Comedor - Horario ampliado - Planes de mejora; METRO: Embajadores   BUS: 27 , 34 , 36 , 60 , 69 , 78 , 116 , 118 , 119   RENFE: Embajadores ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b042a3f5ca71c010VgnVCM1000000b205a0aRCRD;ACACIAS;PASEO;V;2;;;;;MADRID;MADRID;28005;ACACIAS;ARGANZUELA;440380;4473134;40.40480586;-3.703916146;915 286 325;915 286 325;;ColegiosPublicos; 
64457;Colegio Público Los Almendros;;;Comedor - Horario ampliado;METRO: Valdebernardo BUS: 8 , 71 , 130; ENSEÑANZA: Educación infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c897598d1351c010VgnVCM1000000b205a0aRCRD;LADERA DE LOS ALMENDROS;CALLE;NUM;45;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;447004;4472139;40.39629114;-3.625774204;917 510 982;917 726 814;;ColegiosPublicos; 
5224;Colegio Público Manuel Sáinz de Vicuña;;; Comedor - Horario ampliado - Planes de mejora ; METRO: Vinateros BUS: 32 , 71 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&uuml;e - ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7043a3f5ca71c010VgnVCM1000000b205a0aRCRD;CAMINO DE LOS VINATEROS;CALLE;NUM;104;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;444960;4473613;40.40943696;-3.649985933;914 391 349;913 285 625;;ColegiosPublicos; 
7048498;Colegio Público Margaret Thatcher;;;; BUS: 105, 151 ; ENSEÑANZAS: Segundo ciclo de Educación Infantil - Primaria ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c8b39efd6cef310VgnVCM1000000b205a0aRCRD;PLAYA DE SAN LORENZO;GLORIETA;V;4;;;;;MADRID;MADRID;28042;TIMON;BARAJAS;450055;4480353;40.4704772;-3.590459755;913 056 086;913 055 404;cp.margaretthatcher.madrid@educa.madrid.org;ColegiosPublicos; 
5209;Colegio Público María Moliner;;; Comedor - Horario ampliado - Planes de mejora ; BUS: 4 , 38, 48 , 106, 140 METRO: Simancas, San Blas ;" ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&uuml;e  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6083a3f5ca71c010VgnVCM1000000b205a0aRCRD;ARCOS DE JALON;CALLE;V;34;;;;;MADRID;MADRID;28037;ARCOS;SAN_BLAS_CANILLEJAS;447589;4475008;40.42217402;-3.619118046;913 133 969;913 069 463;;ColegiosPublicos; 
5232;Colegio Público Martínez Montañés;;;Comedor -  Horario ampliado - Planes de mejora; METRO: Pavones   BUS: 32 , 71 , 100 , 140 , 142 , 144 ;" ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5d3a3f5ca71c010VgnVCM1000000b205a0aRCRD;HACIENDA DE PAVONES;CALLE;V;223;;;;;MADRID;MADRID;28030;PAVONES;MORATALAZ;446318;4472768;40.40191354;-3.63391036;917 738 878;917 738 878;;ColegiosPublicos; 
5238;Colegio Público Mesonero Romanos;;; Comedor -  Horario ampliado - Planes de mejora ; BUS: 63 , 142 , 144 , E ;" ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&uuml;e  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8554a3f5ca71c010VgnVCM1000000b205a0aRCRD;PONT DE MOLINS;CALLE;NUM;31;;;;;MADRID;MADRID;28038;PORTAZGO;PUENTE_DE_VALLECAS;445423;4471861;40.39368443;-3.644378931;913 037 096;913 800 850;;ColegiosPublicos; 
5239;Colegio Público Miguel Blasco Vilatela;;;Comedor -  Horario ampliado - Planes de mejora;METRO: García Noblejas BUS: 4 , 28 , 38 , 48 , 70; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=da64a3f5ca71c010VgnVCM1000000b205a0aRCRD;HERMANOS GARCIA NOBLEJAS;CALLE;NUM;70;;;;;MADRID;MADRID;28037;PUEBLO NUEVO;CIUDAD_LINEAL;446486;4475812;40.42934657;-3.632187288;913 043 999;913 043 999;;ColegiosPublicos; 
